year,category,n,Num_Trans,Area,Property_Type
2013,THE RAINTREE,1113,8,Bukit Panjang,Condominium
2013,THE REGALIA,1534,3,River Valley,Apartment
2013,THE REGENCY AT TIONG BAHRU,1684,2,Bukit Merah,Condominium
2013,THE RESIDENCES AT W SINGAPORE SENTOSA COVE,2815,2,Southern Islands,Condominium
2013,THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,3799,3,Newton,Apartment
2013,THE RIVERINA,1009,3,Pasir Ris,Terrace House
2013,THE RIVERINE BY THE PARK,1718,2,Kallang,Apartment
2013,THE RIVERSIDE PIAZZA,1250,2,Singapore River,Apartment
2013,THE RIVERVALE,779,17,Sengkang,Executive Condominium
2013,THE SAIL @ MARINA BAY,2220,24,Downtown Core,Apartment
2013,THE SEA VIEW,1684,15,Marine Parade,Condominium
2013,THE SEAFRONT ON MEYER,1684,15,Marine Parade,Condominium
2013,THE SENSORIA,948,2,Sembawang,Condominium
2013,THE SERENADE @ HOLLAND,1289,2,Bukit Timah,Condominium
2013,THE SHAUGHNESSY,552,8,Yishun,Terrace House
2013,THE SHELFORD,1701,3,Bukit Timah,Condominium
2013,THE SIERRA,1280,1,Bukit Timah,Apartment
2013,THE SIXTH AVENUE RESIDENCES,1751,2,Bukit Timah,Condominium
2013,THE SOLITAIRE,1999,1,Tanglin,Condominium
2013,THE SOVEREIGN,1951,2,Marine Parade,Condominium
2013,THE SPECTRUM,1083,1,Queenstown,Condominium
2013,THE SPINNAKER,1355,2,Novena,Apartment
2013,THE SPRINGBLOOM,1121,6,Serangoon,Condominium
2013,THE SPRINGFIELD,688,8,Bedok,Terrace House
2013,THE SPRINGS,1500,3,Novena,Apartment
2013,THE SPRINGSIDE,1353,7,Yishun,Terrace House
2013,THE STELLAR,1272,3,Clementi,Condominium
2013,THE STERLING,1456,6,Bukit Timah,Condominium
2013,THE SUITES AT CENTRAL,2323,1,River Valley,Condominium
2013,THE SUMMIT,1073,7,Bedok,Condominium
2013,THE SUNNIDORA,1173,1,Bedok,Apartment
2013,THE SUNNIFLORA,1231,1,Bedok,Apartment
2013,THE SUNNY LEGEND,1161,1,Bedok,Apartment
2013,THE SUNNY SPRING,1023,7,Geylang,Apartment
2013,THE SUNNYDALE,949,3,Serangoon,Condominium
2013,THE TANAMERA,899,14,Bedok,Condominium
2013,THE TATE RESIDENCES,2315,1,Newton,Condominium
2013,THE TENERIFFE,886,9,Bukit Timah,Terrace House
2013,THE TESSARINA,1583,12,Bukit Timah,Condominium
2013,THE TIER,1616,2,Novena,Apartment
2013,THE TOMLINSON,2386,1,Orchard,Apartment
2013,THE TOP RESIDENCE,808,1,Hougang,Terrace House
2013,THE TREVOSE,1426,3,Novena,Condominium
2013,THE TRILLIUM,2157,6,Singapore River,Condominium
2013,THE TRIZON,1641,3,Bukit Timah,Condominium
2013,THE TROPICA,885,17,Tampines,Condominium
2013,THE TRUMPS,1165,4,Bedok,Condominium
2013,THE VERTE,1120,1,Bedok,Apartment
2013,THE VIEW @ MEYER,1571,2,Marine Parade,Apartment
2013,THE VILLAS @ SENTOSA COVE,2703,1,Southern Islands,Terrace House
2013,THE WARREN,904,18,Choa Chu Kang,Condominium
2013,THE WATERINA,1229,5,Geylang,Apartment
2013,THE WATERSIDE,1381,4,Kallang,Condominium
2013,THE WINDSOR,978,5,Bishan,Condominium
2013,THOMSON 800,1325,7,Toa Payoh,Condominium
2013,THOMSON EURO-ASIA,1694,2,Novena,Condominium
2013,THOMSON GARDEN ESTATE,1775,7,Bishan,Terrace House
2013,THOMSON GROVE,1030,1,Ang Mo Kio,Condominium
2013,THOMSON HILLS,1087,1,Ang Mo Kio,Semi-Detached House
2013,THOMSON RIDGE ESTATE,1341,1,Bishan,Semi-Detached House
2013,THOMSON V ONE,1552,1,Bishan,Apartment
2013,THREE THREE ROBIN,2045,1,Tanglin,Apartment
2013,TIARA,1734,3,Singapore River,Condominium
2013,TIERRA VUE,1305,2,Bedok,Condominium
2013,TOH TUCK LODGE,899,1,Bukit Timah,Apartment
2013,TOPAZ MANSIONS,883,1,Kallang,Apartment
2013,TORIE MANSIONS,873,2,Geylang,Apartment
2013,TOWNHOUSE APARTMENTS,1035,1,Newton,Apartment
2013,TREASURE GARDENS,891,2,Hougang,Apartment
2013,TREASURE MANSIONS,1060,1,Hougang,Apartment
2013,TREASURE PLACE,1039,1,Queenstown,Condominium
2013,TRELLIS TOWERS,1242,6,Toa Payoh,Condominium
2013,TRESALVEO,1144,7,Bishan,Condominium
2013,TREVISTA,1412,19,Toa Payoh,Condominium
2013,TREVOSE 12,811,1,Novena,Detached House
2013,TREVOSE PARK,1512,1,Novena,Condominium
2013,TRIBECA,1885,8,Singapore River,Condominium
2013,TROPICAL SPRING,892,2,Tampines,Condominium
2013,TROPICANA CONDOMINIUM,824,3,Tampines,Condominium
2013,TUAN SING PARK,1020,1,Serangoon,Semi-Detached House
2013,TWIN HEIGHTS,1154,3,Novena,Apartment
2013,TWIN REGENCY,1759,7,Bukit Merah,Condominium
2013,TYRWHITT 139,1399,3,Kallang,Apartment
2013,UE SQUARE,1537,7,Singapore River,Apartment
2013,UNITED MANSION,892,1,Bedok,Apartment
2013,URBAN LOFTS,1296,1,Kallang,Apartment
2013,URBANA,1845,5,River Valley,Condominium
2013,VALLEY PARK,1559,15,Tanglin,Condominium
2013,VALVISTA,805,1,Serangoon,Terrace House
2013,VANADIUM,1320,2,Kallang,Apartment
2013,VARSITY PARK CONDOMINIUM,1084,13,Clementi,Condominium
2013,VAUGHAN GARDEN,1050,2,Serangoon,Semi-Detached House
2013,VENEZIO,856,3,Bedok,Apartment
2013,VENTANA,1260,1,Queenstown,Apartment
2013,VENTUNO BALMORAL,1713,1,Tanglin,Apartment
2013,VENTURA VIEW,1029,1,Geylang,Apartment
2013,VERSILIA ON HAIG,1327,7,Geylang,Condominium
2013,VETRO,1268,3,Kallang,Apartment
2013,VIDA,2173,2,Newton,Apartment
2013,VILLA AZURA,1280,2,Bukit Timah,Condominium
2013,VILLA DE WEST,1070,4,Queenstown,Condominium
2013,VILLA DELLE ROSE,1523,2,Tanglin,Condominium
2013,VILLA DES FLORES,1352,1,Novena,Condominium
2013,VILLA MARINA,920,12,Bedok,Condominium
2013,VILLA MARTIA,1199,4,Bedok,Condominium
2013,VILLA VERDE,1008,16,Choa Chu Kang,Terrace House
2013,VILLAS @ GILSTEAD,1046,1,Novena,Terrace House
2013,VILLAS LA VUE,715,1,Bedok,Detached House
2013,VINA LODGE,883,1,Hougang,Apartment
2013,VISIONCREST,2111,10,Museum,Apartment
2013,VISTA PARK,981,19,Queenstown,Condominium
2013,VITRA,1166,1,Marine Parade,Apartment
2013,VIZ AT HOLLAND,1634,8,Bukit Timah,Condominium
2013,VOLARI,2385,3,Newton,Condominium
2013,WAN THO LODGE,1021,2,Toa Payoh,Apartment
2013,WATER PLACE,1318,16,Kallang,Condominium
2013,WATERCREST,791,4,Pasir Ris,Condominium
2013,WATERFALL GARDENS,1625,4,Tanglin,Condominium
2013,WATERFORD RESIDENCE,1603,14,River Valley,Apartment
2013,WATERFRONT KEY,1290,4,Bedok,Condominium
2013,WATERFRONT WAVES,1198,3,Bedok,Condominium
2013,WATERMARK ROBERTSON QUAY,1691,5,Singapore River,Apartment
2013,WATTEN ESTATE,2351,1,Bukit Timah,Terrace House
2013,WATTEN HILL,1327,4,Bukit Timah,Condominium
2013,WATTEN RESIDENCES,1077,1,Bukit Timah,Terrace House
2013,WEMBLY RESIDENCES,1039,3,Hougang,Apartment
2013,WEST BAY CONDOMINIUM,1029,15,Clementi,Condominium
2013,WEST COAST GARDENS,1221,2,Clementi,Terrace House
2013,WEST PARK REGENCY,792,1,Queenstown,Terrace House
2013,WEST-N,1263,1,Queenstown,Apartment
2013,WESTCOVE CONDOMINIUM,963,7,Clementi,Condominium
2013,WESTMERE,878,3,Jurong East,Executive Condominium
2013,WESTPARK APARTMENTS,1065,1,Queenstown,Apartment
2013,WESTVILLE,901,11,Jurong West,Semi-Detached House
2013,WESTWOOD PARK,885,2,Jurong West,Terrace House
2013,WHARTON VALE,1762,1,Rochor,Apartment
2013,WHITEWATER,838,24,Pasir Ris,Executive Condominium
2013,WILKIE 80,1876,4,Rochor,Apartment
2013,WILKIE 87,1086,4,Rochor,Apartment
2013,WILKIE STUDIO,1285,2,Rochor,Apartment
2013,WILKINSON 8,873,2,Marine Parade,Detached House
2013,WILLYN VILLE,1678,1,Bukit Timah,Apartment
2013,WINDERMERE,675,7,Choa Chu Kang,Executive Condominium
2013,WINDSOR PARK ESTATE,1188,5,Bishan,Detached House
2013,WING FONG COURT,818,4,Geylang,Apartment
2013,WING FONG MANSIONS,739,6,Geylang,Apartment
2013,WING ON LIFE GARDEN,1619,1,Tanglin,Apartment
2013,WOODGROVE CONDOMINIUM,708,7,Woodlands,Condominium
2013,WOODLANDS PARK,734,1,Sungei Kadut,Detached House
2013,WOODSVALE,720,20,Woodlands,Executive Condominium
2013,WOODSVILLE 28,1288,8,Toa Payoh,Apartment
2013,WOOLLERTON PARK,1768,1,Tanglin,Apartment
2013,WORTHINGTON,1298,1,Geylang,Apartment
2013,YEW LIAN PARK,1095,1,Bishan,Semi-Detached House
2013,YEW MEI GREEN,763,23,Choa Chu Kang,Executive Condominium
2013,YEWTEE RESIDENCES,963,4,Choa Chu Kang,Apartment
2013,YISHUN EMERALD,766,17,Yishun,Condominium
2013,YISHUN SAPPHIRE,756,11,Yishun,Condominium
2013,YONG AN PARK,1858,1,River Valley,Condominium
2013,YONG SIAK VIEW,1263,2,Bukit Merah,Apartment
2013,YUGI GARDEN,1319,1,Bedok,Terrace House
2013,YUNNAN GARDENS,1042,3,Jurong West,Terrace House
2013,ZEDGE,1608,6,Novena,Apartment
2013,ZENITH,1893,7,Tanglin,Apartment
2014,1 KING ALBERT PARK,1301,2,Bukit Timah,Condominium
2014,11 AMBER ROAD,1068,1,Marine Parade,Apartment
2014,2 RVG,1816,3,River Valley,Apartment
2014,3@SANDILANDS,1174,3,Hougang,Apartment
2014,8 @ MOUNT SOPHIA,1669,1,Rochor,Condominium
2014,8 EDEN GROVE,1175,1,Serangoon,Apartment
2014,8 NAPIER,3061,2,Tanglin,Condominium
2014,8 RAJA,1306,3,Novena,Apartment
2014,8 RODYK,2052,1,Singapore River,Apartment
2014,8@WOODLEIGH,1297,2,Toa Payoh,Condominium
2014,AALTO,1796,6,Marine Parade,Condominium
2014,ADAM PARK CONDOMINIUM,1257,7,Bukit Timah,Condominium
2014,ADRIA,2022,2,Novena,Apartment
2014,AIRSTREAM,1534,5,Kallang,Apartment
2014,AIRVIEW PARK,2276,1,Bukit Timah,Terrace House
2014,ALESSANDREA,1339,3,Bukit Merah,Apartment
2014,ALEXIS,1888,5,Queenstown,Apartment
2014,ALLSWORTH PARK,1472,2,Bukit Timah,Condominium
2014,AMARANDA GARDENS,1326,2,Serangoon,Condominium
2014,AMARYLLIS VILLE,1534,14,Novena,Condominium
2014,AMBER POINT,1387,3,Marine Parade,Condominium
2014,AMBER RESIDENCES,1425,4,Marine Parade,Condominium
2014,APLETON VIEW,1424,1,Novena,Apartment
2014,APOLLO GARDENS,844,2,Bedok,Apartment
2014,AQUARIUS BY THE PARK,840,19,Bedok,Condominium
2014,AQUENE,1233,1,Bedok,Apartment
2014,ARDISIA GARDEN,1010,3,Serangoon,Terrace House
2014,ARDMORE PARK,2742,7,Newton,Condominium
2014,ARTHUR 118,1497,2,Marine Parade,Apartment
2014,ASCENTIA SKY,1576,10,Bukit Merah,Condominium
2014,ASPEN HEIGHTS,1529,7,River Valley,Condominium
2014,ASPEN LOFT,1059,2,Geylang,Apartment
2014,ASTON MANSIONS,808,7,Geylang,Apartment
2014,ASTOR,903,5,Bedok,Apartment
2014,ASTOR GREEN,1014,6,Bukit Timah,Condominium
2014,ASTORIA PARK,1015,3,Bedok,Condominium
2014,ASTRID MEADOWS,1653,2,Bukit Timah,Condominium
2014,ATRIUM RESIDENCES,788,2,Geylang,Apartment
2014,AVA TOWERS,950,6,Novena,Apartment
2014,AVILA GARDENS,842,2,Pasir Ris,Condominium
2014,AVON PARK,1352,1,Toa Payoh,Condominium
2014,AXIS @ SIGLAP,1124,3,Bedok,Apartment
2014,AZALEA PARK CONDOMINIUM,865,5,Pasir Ris,Condominium
2014,BALESTIER PLAZA,993,3,Novena,Apartment
2014,BALESTIER POINT,929,2,Novena,Apartment
2014,BALESTIER TOWERS,1359,36,Novena,Apartment
2014,BALLOTA PARK CONDOMINIUM,760,6,Pasir Ris,Condominium
2014,BALMORAL 8,1674,1,Newton,Condominium
2014,BALMORAL HEIGHTS,1682,2,Newton,Apartment
2014,BALMORAL HILLS,1440,1,Tanglin,Condominium
2014,BALMORAL RESIDENCES,1376,1,Newton,Condominium
2014,BALMY COURT,826,1,Geylang,Apartment
2014,BAN GUAN PARK,1978,1,Bukit Timah,Semi-Detached House
2014,BANYAN CONDOMINIUM,916,2,Queenstown,Condominium
2014,BANYAN PARK,1625,1,Queenstown,Terrace House
2014,BAODE BUILDING,822,1,Geylang,Apartment
2014,BARKER TERRACES,1152,1,Novena,Terrace House
2014,BARTLEY VILLAS,987,3,Serangoon,Semi-Detached House
2014,BAYSHORE PARK,1003,20,Bedok,Condominium
2014,BAYVILLE CONDOMINIUM,879,2,Queenstown,Condominium
2014,BAYWATER,908,8,Bedok,Condominium
2014,BEACON HEIGHTS,1215,2,Kallang,Condominium
2014,BEAUTY GARDEN,666,1,Sengkang,Terrace House
2014,BEAUTY WORLD CENTRE,829,2,Bukit Timah,Apartment
2014,BEAVERTON COURT,1333,3,Bukit Timah,Condominium
2014,BEDOK COURT,762,2,Bedok,Condominium
2014,BEDOK GROVE,1443,2,Bedok,Terrace House
2014,BEDOK PARK,1123,2,Bedok,Detached House
2014,BEDOK PESARI,697,1,Bedok,Semi-Detached House
2014,BEDOK RIA,1135,2,Bedok,Terrace House
2014,BEDOK SHOPPING COMPLEX,329,1,Bedok,Apartment
2014,BEECHWOOD TERRACE,949,2,Woodlands,Terrace House
2014,BELGRAVIA PARK,1129,1,Serangoon,Terrace House
2014,BELLA CASITA,1556,1,Geylang,Apartment
2014,BELLA VISTA,1019,1,Serangoon,Apartment
2014,BELLE VUE RESIDENCES,1738,4,River Valley,Condominium
2014,BELLERIVE,1686,1,Tanglin,Apartment
2014,BELMOND GREEN,1752,10,Tanglin,Condominium
2014,BEVERLY HILL,1826,1,Tanglin,Condominium
2014,BINJAI CREST,600,5,Bukit Timah,Terrace House
2014,BINJAI PARK,1198,3,Bukit Timah,Apartment
2014,BIRMINGHAM MANSIONS,1426,1,Novena,Apartment
2014,BISHAN 8,1131,8,Bishan,Condominium
2014,BISHAN LOFT,1195,8,Bishan,Executive Condominium
2014,BISHAN PARK CONDOMINIUM,870,6,Bishan,Condominium
2014,BISHAN POINT,966,2,Bishan,Condominium
2014,BISHOPSGATE RESIDENCES,3899,1,Tanglin,Semi-Detached House
2014,BLAIR PLAIN CONSERVATION AREA,2767,1,Bukit Merah,Terrace House
2014,BLEU @ EAST COAST,1192,1,Bedok,Condominium
2014,BLISS LOFT,1209,1,Novena,Apartment
2014,BLISS VILLE,1130,1,Bedok,Apartment
2014,BLISSFUL VIEW,1231,1,Bukit Timah,Apartment
2014,BLOSSOM MANSIONS,948,1,Geylang,Apartment
2014,BLOSSOMS @ WOODLEIGH,1250,5,Toa Payoh,Condominium
2014,BLU CORAL,956,3,Bedok,Condominium
2014,BLUE HORIZON,1097,15,Clementi,Condominium
2014,BLUWATERS,819,2,Pasir Ris,Apartment
2014,BOONVIEW,1324,2,Bishan,Condominium
2014,BOTANIC GARDENS MANSION,1549,3,Tanglin,Apartment
2014,BOTANIC GARDENS VIEW,1853,3,Tanglin,Apartment
2014,BOTANIKA,2114,2,Tanglin,Apartment
2014,BOTANNIA,1086,7,Clementi,Condominium
2014,BRADDELL HEIGHTS ESTATE,1101,4,Serangoon,Detached House
2014,BRADDELL VIEW,799,10,Toa Payoh,Apartment
2014,BREEZE BY THE EAST,1090,1,Bedok,Condominium
2014,BRIGHTON CREST,719,1,Serangoon,Terrace House
2014,BROOKVALE PARK,1004,2,Clementi,Condominium
2014,BUCKLEY 18,1398,1,Novena,Apartment
2014,BUKIT LOYANG ESTATE,459,1,Pasir Ris,Semi-Detached House
2014,BUKIT REGENCY,1066,3,Bukit Timah,Condominium
2014,BULLION PARK,1017,5,Ang Mo Kio,Condominium
2014,BUONA LODGE,986,2,Queenstown,Condominium
2014,BURGUNDY HILL,804,3,Bukit Batok,Semi-Detached House
2014,BURLINGTON SQUARE,1275,2,Rochor,Apartment
2014,BUTTERWORTH 8,1202,5,Geylang,Condominium
2014,BUTTERWORTH VIEW,1033,3,Geylang,Apartment
2014,CABANA,944,1,Ang Mo Kio,Terrace House
2014,CAIRNHILL ASTORIA,1652,1,Newton,Apartment
2014,CAIRNHILL CREST,1990,4,Newton,Condominium
2014,CAIRNHILL PLAZA,1633,3,Newton,Apartment
2014,CAIRNHILL RESIDENCES,2095,3,Newton,Apartment
2014,CALARASI,1044,2,Novena,Apartment
2014,CAMELIA PARK,983,1,Serangoon,Semi-Detached House
2014,CAMELLIA LODGE,809,1,Geylang,Apartment
2014,CAMELOT BY-THE-WATER,1790,1,Kallang,Condominium
2014,CANARY PARK,1087,1,Bedok,Terrace House
2014,CANARY VILLE,981,1,Bedok,Apartment
2014,CANBERRA RESIDENCES,961,2,Sembawang,Condominium
2014,CANNE LODGE,865,1,Kallang,Apartment
2014,CAPITOL PARK,1893,3,Novena,Semi-Detached House
2014,CARABELLE,1174,11,Clementi,Condominium
2014,CARIBBEAN AT KEPPEL BAY,1556,26,Bukit Merah,Condominium
2014,CARISSA PARK CONDOMINIUM,900,10,Pasir Ris,Condominium
2014,CARLYX GREEN,1119,1,Kallang,Apartment
2014,CASA AERATA,1375,2,Geylang,Apartment
2014,CASA AROMA,778,1,Geylang,Apartment
2014,CASA EMERALD,882,1,Geylang,Apartment
2014,CASA ESPERANZA,1315,2,Bukit Timah,Condominium
2014,CASA FLORA,781,3,Bedok,Condominium
2014,CASA FORTUNA,1265,6,Novena,Apartment
2014,CASA JERVOIS,1539,2,Tanglin,Apartment
2014,CASA MERAH,1126,16,Bedok,Apartment
2014,CASA MEYFORT,1032,1,Marine Parade,Condominium
2014,CASA PASIR RIS,752,1,Pasir Ris,Condominium
2014,CASA ROSA,794,3,Serangoon,Condominium
2014,CASABELLA,1593,3,Bukit Timah,Condominium
2014,CASABLANCA,869,23,Woodlands,Condominium
2014,CASAFINA,821,3,Bedok,Condominium
2014,CASHEW HEIGHTS CONDOMINIUM,929,8,Bukit Panjang,Condominium
2014,CASHEW VILLAS,1585,3,Bukit Panjang,Semi-Detached House
2014,CASPIAN,1131,10,Jurong West,Condominium
2014,CASSIA VIEW,1096,2,Geylang,Apartment
2014,CASTLE GREEN,843,9,Ang Mo Kio,Condominium
2014,CASUARINA COVE,1111,5,Kallang,Condominium
2014,CAVAN SUITES,2069,1,Kallang,Apartment
2014,CAVENAGH COURT,1316,4,Newton,Apartment
2014,CAVENAGH GARDENS,1052,1,Newton,Apartment
2014,CAVENDISH PARK,1196,1,Bukit Timah,Condominium
2014,CELESTIA,1224,2,Geylang,Apartment
2014,CENTRA STUDIOS,1687,1,Geylang,Apartment
2014,CENTRA SUITES,1596,1,Geylang,Apartment
2014,CENTRAL GREEN CONDOMINIUM,1273,2,Bukit Merah,Condominium
2014,CENTRAL GROVE,1036,4,Geylang,Condominium
2014,CENTRAL VIEW,955,1,Hougang,Condominium
2014,CENTREPOINT,3501,1,Orchard,Apartment
2014,CENTRO MANSIONS,920,1,Geylang,Apartment
2014,CENTRO RESIDENCES,1480,2,Ang Mo Kio,Condominium
2014,CENTURY MANSIONS,851,1,Bukit Batok,Apartment
2014,CENTURY WOODS,1071,1,Woodlands,Terrace House
2014,CHANCERY COURT,1230,2,Novena,Condominium
2014,CHANGI COURT,1031,2,Tampines,Condominium
2014,CHANGI GREEN,990,7,Tampines,Condominium
2014,CHANGI RISE CONDOMINIUM,858,21,Tampines,Condominium
2014,CHANTILLY RISE,969,3,Bukit Batok,Condominium
2014,CHAPEL COURT,954,1,Marine Parade,Apartment
2014,CHARLTON PARK,1115,2,Hougang,Semi-Detached House
2014,CHARLTON VILLAS,761,2,Hougang,Terrace House
2014,CHATELET,1349,1,Tanglin,Condominium
2014,CHELSEA GARDENS,1543,1,Tanglin,Condominium
2014,CHELSEA LODGE,1006,3,Marine Parade,Apartment
2014,CHERRY GARDENS,628,1,Serangoon,Apartment
2014,CHERRYHILL,1076,4,Serangoon,Condominium
2014,CHESTERVALE,651,7,Bukit Panjang,Executive Condominium
2014,CHESTNUT VILLE,1011,1,Bukit Panjang,Condominium
2014,CHILTERN PARK,970,11,Serangoon,Condominium
2014,CHIP THYE GARDEN,979,1,Ang Mo Kio,Terrace House
2014,CHIVERTON,1462,1,Tanglin,Apartment
2014,CHUAN GREEN,613,1,Serangoon,Semi-Detached House
2014,CHUAN LOFT,1196,1,Serangoon,Terrace House
2014,CHUAN PARK,938,9,Serangoon,Condominium
2014,CHUAN TERRACE,1306,1,Serangoon,Terrace House
2014,CHUAN VILLAS,1081,1,Serangoon,Terrace House
2014,CHUAN VILLE,1006,1,Serangoon,Terrace House
2014,CHUAN VISTA II,764,1,Serangoon,Terrace House
2014,CHUN TIN COURT,823,1,Bukit Timah,Apartment
2014,CITY EDGE,1906,1,Novena,Apartment
2014,CITY LOFT,1692,4,Kallang,Apartment
2014,CITY REGENCY,1161,1,Kallang,Apartment
2014,CITY SQUARE RESIDENCES,1478,20,Kallang,Condominium
2014,CITY TOWERS,1419,1,Tanglin,Apartment
2014,CITYLIGHTS,1535,14,Kallang,Condominium
2014,CITYVALE,1405,1,Rochor,Apartment
2014,CLAREMONT,1575,1,River Valley,Apartment
2014,CLASSICAL TERRACE,1126,1,Serangoon,Terrace House
2014,CLEMENTI PARK,1064,15,Clementi,Condominium
2014,CLEMENTIWOODS CONDOMINIUM,1056,5,Clementi,Condominium
2014,CLIFTEN,1520,2,Tanglin,Apartment
2014,CLOVER BY THE PARK,1220,9,Bishan,Condominium
2014,CLOVER PARK,1412,1,Bishan,Semi-Detached House
2014,CLYDES RESIDENCE,1543,1,Kallang,Apartment
2014,CLYDESVIEW,1178,1,Tanglin,Condominium
2014,COASTAL BREEZE RESIDENCES,836,6,Pasir Ris,Condominium
2014,COASTAL VIEW RESIDENCES,989,1,Pasir Ris,Apartment
2014,COASTARINA,1137,1,Bedok,Apartment
2014,COMPASS HEIGHTS,872,10,Sengkang,Apartment
2014,CORONA VILLE,1288,1,Bukit Timah,Condominium
2014,CORONATION GROVE,1586,1,Bukit Timah,Condominium
2014,CORONATION SHOPPING PLAZA,1193,1,Bukit Timah,Apartment
2014,COSMO,1532,1,Geylang,Apartment
2014,COSTA DEL SOL,1329,20,Bedok,Condominium
2014,COSTA ESTE,1118,2,Bedok,Apartment
2014,COSTA RHU,1282,14,Kallang,Condominium
2014,COTE D'AZUR,1272,9,Marine Parade,Condominium
2014,COTSWOLD VILLAS,851,1,Serangoon,Detached House
2014,COUNTRY PARK CONDOMINIUM,1133,4,Bedok,Condominium
2014,COUNTRYVIEW,685,1,Sembawang,Terrace House
2014,CRAIG PLACE,1514,3,Outram,Apartment
2014,CRESCENDO PARK,1080,2,Bedok,Condominium
2014,CRYSTAL MANSIONS,685,2,Geylang,Apartment
2014,CRYSTAL RHU,1233,1,Kallang,Apartment
2014,CUBE 8,1497,2,Novena,Condominium
2014,CUBIK,1134,1,Bedok,Apartment
2014,CUSCADEN RESIDENCES,2078,3,Orchard,Condominium
2014,CUSCADEN ROYALE,2001,1,River Valley,Apartment
2014,D - HERITAGE APARTMENTS,889,2,Bedok,Apartment
2014,D' CASITA,1164,1,Bedok,Apartment
2014,D' FRESCO,1155,1,Geylang,Apartment
2014,D' HILLSIDE LOFT,1222,1,Queenstown,Apartment
2014,D' KENARIS,602,2,Serangoon,Semi-Detached House
2014,D'BELLA TERRACE,1361,1,Hougang,Terrace House
2014,D'CHATEAU @ SHELFORD,1508,1,Bukit Timah,Apartment
2014,D'ECOSIA,1103,3,Bedok,Condominium
2014,D'EVELYN,1430,1,Novena,Apartment
2014,D'GROVE VILLAS,1721,1,Newton,Condominium
2014,D'LOTUS,1167,3,Novena,Apartment
2014,DA SILVA VILLAS,1246,1,Hougang,Terrace House
2014,DAHLIA PARK CONDOMINIUM,809,4,Pasir Ris,Condominium
2014,DAIRY FARM ESTATE,999,1,Bukit Panjang,Condominium
2014,DAKOTA RESIDENCES,1333,12,Geylang,Condominium
2014,DALLA VALE,758,2,Yishun,Semi-Detached House
2014,DAWN VILLE,1063,1,Geylang,Apartment
2014,DE CENTURION,1385,3,Kallang,Apartment
2014,DE PARADISO,1272,1,Novena,Apartment
2014,DE ROYALE,1291,3,Novena,Condominium
2014,DELIGHT COURT,853,1,Geylang,Apartment
2014,DENG FU VILLE,1099,1,Bedok,Apartment
2014,DOMAIN 21,1418,2,Bukit Merah,Condominium
2014,DOMUS,820,3,Novena,Apartment
2014,DONG LONG MANSION,959,1,Bedok,Apartment
2014,DORMER PARK,1379,2,Tanglin,Condominium
2014,DOUBLE BAY RESIDENCES,1139,10,Tampines,Condominium
2014,DOVER PARKVIEW,1104,18,Queenstown,Condominium
2014,DRAYCOTT EIGHT,2017,2,Newton,Condominium
2014,DUCHESS CREST,1338,9,Bukit Timah,Condominium
2014,DUCHESS MANOR,1330,2,Bukit Timah,Condominium
2014,DUCHESS RESIDENCES,1825,2,Bukit Timah,Condominium
2014,DUKE'S GARDEN,2019,2,Bukit Timah,Semi-Detached House
2014,DUKU APARTMENTS,910,1,Marine Parade,Apartment
2014,DUNEARN ESTATE,1573,1,Novena,Detached House
2014,DUNMAN PLACE,1165,1,Geylang,Apartment
2014,DUNMAN VIEW,1002,5,Geylang,Condominium
2014,DYNASTY LODGE,1363,1,Bukit Timah,Apartment
2014,E-SPACE,1174,1,Bedok,Apartment
2014,EAST BAY GARDENS,795,3,Bedok,Apartment
2014,EAST COAST HILL,1406,2,Bedok,Semi-Detached House
2014,EAST COAST RESIDENCES,963,1,Bedok,Apartment
2014,EAST ELEGANCE,1360,1,Geylang,Apartment
2014,EAST GALLERIA,1209,1,Marine Parade,Apartment
2014,EAST MEADOWS,964,8,Bedok,Condominium
2014,EAST MEWS,1037,2,Marine Parade,Apartment
2014,EAST SIGNATURE,1249,1,Bedok,Apartment
2014,EAST VIEW,1416,1,Marine Parade,Apartment
2014,EAST VIEW 18,920,1,Geylang,Apartment
2014,EAST VIEW GARDEN,991,1,Tampines,Terrace House
2014,EASTERN LAGOON,1116,4,Bedok,Condominium
2014,EASTPOINT GREEN,881,11,Tampines,Condominium
2014,EASTVALE,755,2,Pasir Ris,Executive Condominium
2014,EASTVILLE APARTMENTS,1064,2,Geylang,Apartment
2014,EASTWOOD CENTRE,768,1,Bedok,Apartment
2014,EASTWOOD GREEN,851,2,Bedok,Condominium
2014,EASTWOOD GREEN TERRACES,1163,1,Bedok,Terrace House
2014,EASTWOOD LODGE,954,1,Bedok,Apartment
2014,EASTWOOD PARK,752,1,Bedok,Terrace House
